Order_ID,Date,Product_Line,Channel,Region,Units_Sold,Unit_Price,Total_Revenue,Profit
2921,2024-03-26,Fashion,Online,South,213,47133,10039329,1192990.82
2922,2024-10-27,Electronics,Mobile App,South,385,46651,17960635,3737976.23
2923,2024-11-02,Beauty,Online,Central,395,49875,19700625,2096760.01
2924,2024-03-21,Electronics,Retail,North,84,48363,4062492,825755.29
2925,2025-04-23,Beauty,Mobile App,East,280,24212,6779360,1468656.75
2926,2024-02-21,Electronics,Mobile App,South,339,19926,6754914,379825.09
2927,2024-04-17,Fashion,Mobile App,West,113,12541,1417133,168444.49
2928,2024-02-04,Electronics,Retail,North,31,26038,807178,119041.44
2929,2024-06-05,Furniture,Retail,Central,461,48838,22514318,3716930.98
2930,2024-02-21,Toys,Online,East,474,29039,13764486,1213933.28
2931,2025-04-03,Sports,Retail,West,185,36047,6668695,628882.84
2932,2025-06-23,Furniture,Online,East,439,38855,17057345,1774694.33
2933,2025-05-12,Beauty,Online,Central,309,32608,10075872,1361349.34
2934,2025-05-18,Beauty,Mobile App,West,324,27966,9060984,456108.57
2935,2024-10-19,Beauty,Mobile App,Central,461,44247,20397867,3460712.89
2936,2024-07-16,Electronics,Mobile App,North,228,38002,8664456,1551264.06
2937,2024-04-13,Electronics,Mobile App,North,129,23125,2983125,616149.37
2938,2024-10-05,Groceries,Mobile App,Central,391,46251,18084141,2994913.37
2939,2024-02-21,Electronics,Retail,West,62,45760,2837120,598921.38
2940,2024-08-13,Electronics,Online,North,61,33457,2040877,123309.49
2941,2025-06-22,Fashion,Mobile App,North,151,46337,6996887,1686771.76
2942,2024-06-08,Beauty,Online,South,251,25713,6453963,1107518.56
2943,2024-02-08,Toys,Retail,South,144,13143,1892592,450628.29
2944,2025-02-04,Sports,Retail,East,456,7362,3357072,630940.33
2945,2024-10-17,Furniture,Online,Central,431,1618,697358,142518.91
2946,2025-05-04,Furniture,Mobile App,South,420,12040,5056800,892340.95
2947,2024-10-09,Groceries,Retail,South,310,20615,6390650,1312599.86
2948,2024-05-05,Sports,Mobile App,Central,195,6491,1265745,184804.01
2949,2025-01-24,Beauty,Retail,Central,279,24343,6791697,1141906.24
2950,2024-11-18,Fashion,Online,Central,436,14264,6219104,832073.95
2951,2024-11-19,Fashion,Online,East,60,16738,1004280,219438.64
2952,2024-01-24,Sports,Mobile App,North,233,41250,9611250,486147.07
2953,2024-05-05,Fashion,Mobile App,East,229,33353,7637837,1397199.65
2954,2024-09-21,Groceries,Online,South,195,14252,2779140,380074.04
2955,2024-03-04,Groceries,Online,Central,445,33622,14961790,1297566.64
2956,2024-10-01,Groceries,Mobile App,East,66,10500,693000,82271.24
2957,2024-09-20,Furniture,Retail,East,239,20687,4944193,544580.12
2958,2024-12-18,Furniture,Retail,South,33,47147,1555851,379462.03
2959,2025-02-11,Groceries,Mobile App,South,231,35087,8105097,1877384.37
2960,2025-02-07,Sports,Retail,East,278,2889,803142,162080.85
2961,2024-06-02,Toys,Retail,North,467,30734,14352778,1906901.84
2962,2025-05-27,Electronics,Mobile App,Central,76,20278,1541128,205426.76
2963,2024-12-19,Groceries,Retail,South,128,33073,4233344,969084.4
2964,2025-01-22,Furniture,Retail,Central,160,9654,1544640,144439.4
2965,2024-07-10,Sports,Retail,South,285,8651,2465535,433092.57
2966,2025-06-16,Fashion,Mobile App,South,110,43895,4828450,1015829.23
2967,2025-05-08,Fashion,Mobile App,West,413,30608,12641104,3071194.44
2968,2024-04-10,Groceries,Retail,East,120,5037,604440,31671.51
2969,2024-08-19,Groceries,Mobile App,West,293,44482,13033226,1200043.53
2970,2025-05-27,Furniture,Mobile App,South,226,20766,4693116,1098567.58
2971,2024-12-24,Beauty,Retail,Central,273,31776,8674848,2150460.58
2972,2025-06-15,Fashion,Online,Central,271,928,251488,28047.43
2973,2025-08-10,Groceries,Retail,North,231,23537,5437047,698000.68
2974,2024-03-08,Fashion,Mobile App,South,196,36106,7076776,1447955.62
2975,2024-01-16,Beauty,Mobile App,South,81,18315,1483515,198374.3
2976,2025-01-09,Electronics,Online,East,323,36077,11652871,1492615.77
2977,2025-08-02,Fashion,Retail,North,21,40859,858039,91386.32
2978,2024-03-10,Electronics,Online,West,80,41802,3344160,656442.94
2979,2025-06-18,Fashion,Mobile App,West,175,48035,8406125,706358.58
2980,2024-10-25,Electronics,Retail,Central,198,19457,3852486,329176.54
2981,2024-09-05,Sports,Mobile App,North,9,16114,145026,19813.72
2982,2025-08-08,Sports,Mobile App,Central,224,34876,7812224,1777802.57
2983,2024-12-20,Fashion,Mobile App,West,400,40111,16044400,3271316.22
2984,2024-02-07,Groceries,Retail,South,145,1025,148625,10486.48
2985,2024-12-11,Groceries,Retail,Central,416,40329,16776864,1554007.58
2986,2024-05-20,Furniture,Mobile App,Central,197,11021,2171137,413509.73
2987,2025-02-08,Toys,Online,South,39,29553,1152567,219558.9
2988,2024-03-22,Fashion,Retail,North,231,26426,6104406,355519.22
2989,2025-04-07,Furniture,Online,East,102,8731,890562,218381.75
2990,2024-10-05,Groceries,Retail,South,224,8363,1873312,340057.56
2991,2024-10-13,Toys,Online,Central,185,6861,1269285,300519.43
2992,2025-03-21,Groceries,Retail,Central,464,13296,6169344,990501.71
2993,2024-09-03,Groceries,Mobile App,Central,175,19734,3453450,227438.02
2994,2024-09-09,Fashion,Retail,Central,368,6783,2496144,382841.35
2995,2025-07-05,Fashion,Retail,East,200,27529,5505800,939418.09
2996,2025-04-15,Fashion,Online,Central,9,8409,75681,5171.9
2997,2024-05-08,Electronics,Retail,East,171,47807,8174997,631961.82
2998,2024-12-18,Fashion,Mobile App,East,120,28275,3393000,509993.42
2999,2024-07-06,Furniture,Online,North,368,46588,17144384,2174763.73
3000,2024-02-23,Groceries,Mobile App,Central,138,25467,3514446,727028.6
3001,2024-07-29,Fashion,Online,North,332,44134,14652488,3580765.55
3002,2024-03-20,Fashion,Mobile App,North,68,39628,2694704,500714.97
3003,2025-07-12,Beauty,Mobile App,Central,214,17079,3654906,409721.2
3004,2024-06-23,Furniture,Mobile App,Central,351,33019,11589669,1260417.05
3005,2025-08-15,Electronics,Online,North,371,46015,17071565,2369646.81
3006,2024-12-14,Beauty,Mobile App,North,234,40897,9569898,987805.35
3007,2025-08-07,Groceries,Mobile App,South,223,9769,2178487,336814.99
3008,2024-12-18,Beauty,Retail,South,391,34921,13654111,1148187.08
3009,2024-10-01,Electronics,Mobile App,West,247,21914,5412758,782824.75
3010,2025-02-20,Groceries,Mobile App,West,276,1073,296148,42356.92
3011,2025-06-20,Fashion,Mobile App,South,487,10533,5129571,1083914.51
3012,2024-10-08,Groceries,Online,Central,165,15828,2611620,277203.6
3013,2024-07-03,Electronics,Retail,North,291,27482,7997262,1458040.72
3014,2025-01-19,Sports,Online,West,40,7126,285040,34585.75
3015,2024-01-15,Electronics,Mobile App,North,238,34214,8142932,436448.5
3016,2025-04-17,Beauty,Online,Central,296,32994,9766224,1634882.23
3017,2024-07-07,Groceries,Online,West,278,33226,9236828,528354.03
3018,2024-06-04,Electronics,Retail,North,398,47821,19032758,3406334.82
3019,2024-01-05,Toys,Retail,East,230,37648,8659040,1022552.6
3020,2024-07-23,Electronics,Mobile App,Central,49,26590,1302910,250636.42
3021,2025-06-27,Fashion,Retail,Central,155,47507,7363585,966843.59
3022,2024-12-12,Furniture,Retail,North,343,43976,15083768,1535770.97
3023,2024-09-12,Beauty,Mobile App,Central,363,23231,8432853,659184.91
3024,2024-07-09,Furniture,Retail,North,75,29511,2213325,181640.36
3025,2024-06-14,Fashion,Retail,North,174,35386,6157164,1097083.06
3026,2024-10-01,Fashion,Mobile App,South,288,963,277344,23746.14
3027,2024-05-24,Furniture,Online,South,370,42737,15812690,1121298.2
3028,2025-05-23,Fashion,Mobile App,West,292,6267,1829964,140941.81
3029,2025-06-13,Furniture,Retail,North,232,14559,3377688,513325.96
3030,2024-12-07,Beauty,Retail,Central,481,47848,23014888,4451603.85
3031,2024-11-10,Fashion,Retail,East,418,37598,15715964,905570.2
3032,2024-03-15,Beauty,Online,South,117,19642,2298114,234407.08
3033,2024-02-15,Fashion,Retail,South,130,42562,5533060,907082.29
3034,2025-01-08,Furniture,Retail,South,304,27366,8319264,620463.66
3035,2024-09-21,Electronics,Mobile App,West,67,23592,1580664,315852.84
3036,2024-07-24,Fashion,Retail,South,280,9384,2627520,273832.08
3037,2024-09-17,Furniture,Mobile App,North,360,25214,9077040,1323819.56
3038,2024-03-01,Fashion,Retail,South,136,12301,1672936,102452.0
3039,2025-06-22,Fashion,Online,South,442,21660,9573720,1231054.96
3040,2024-03-20,Toys,Retail,South,118,6071,716378,154228.91
3041,2025-01-24,Sports,Retail,North,102,8200,836400,200590.25
3042,2025-08-17,Groceries,Online,West,186,15782,2935452,600761.99
3043,2024-07-09,Furniture,Online,West,471,3892,1833132,430589.67
3044,2024-01-11,Furniture,Mobile App,East,364,26815,9760660,692060.28
3045,2025-07-07,Groceries,Mobile App,North,239,37528,8969192,1843415.93
3046,2025-05-21,Groceries,Mobile App,South,64,43220,2766080,245904.62
3047,2024-01-21,Sports,Online,South,34,47678,1621052,278265.59
3048,2024-01-20,Sports,Retail,Central,249,30945,7705305,1374548.81
3049,2025-07-03,Electronics,Retail,Central,433,47170,20424610,3877764.27
3050,2024-03-19,Electronics,Online,West,285,10371,2955735,363904.94
3051,2025-01-18,Groceries,Online,Central,65,45170,2936050,614916.16
3052,2024-07-18,Sports,Retail,South,83,23018,1910494,292457.39
3053,2025-06-27,Electronics,Mobile App,Central,126,7918,997668,87184.05
3054,2024-03-19,Fashion,Online,West,5,39385,196925,33203.76
3055,2024-04-28,Electronics,Retail,South,473,9444,4467012,570757.73
3056,2024-08-20,Sports,Retail,North,362,36616,13254992,1817312.26
3057,2025-06-26,Furniture,Mobile App,East,469,35404,16604476,2482065.53
3058,2025-02-22,Toys,Online,Central,263,22645,5955635,1290143.91
3059,2024-03-09,Fashion,Online,East,309,3023,934107,123088.26
3060,2025-05-03,Groceries,Retail,Central,419,13326,5583594,925946.95
3061,2024-04-20,Electronics,Retail,East,101,17494,1766894,384962.47
3062,2024-02-23,Sports,Online,North,49,4270,209230,52252.74
3063,2024-03-16,Toys,Retail,Central,358,752,269216,29802.28
3064,2024-03-08,Furniture,Online,South,460,32723,15052580,3320643.99
3065,2025-02-17,Electronics,Retail,Central,85,48757,4144345,317683.06
3066,2024-04-21,Toys,Online,West,352,39630,13949760,1037462.75
3067,2024-04-13,Beauty,Mobile App,South,127,21068,2675636,322803.26
3068,2025-07-31,Electronics,Retail,Central,449,8146,3657554,282439.4
3069,2024-06-25,Fashion,Retail,Central,480,11643,5588640,1076716.1
3070,2024-12-25,Fashion,Online,East,286,48847,13970242,788288.17
3071,2025-03-21,Furniture,Mobile App,North,82,3544,290608,65823.35
3072,2024-11-04,Electronics,Online,North,443,7196,3187828,340042.58
3073,2025-07-09,Furniture,Online,North,459,38506,17674254,1724737.61
3074,2024-10-22,Fashion,Mobile App,Central,51,32983,1682133,221632.03
3075,2025-08-02,Furniture,Online,East,285,15103,4304355,499866.01
3076,2024-02-26,Sports,Mobile App,West,74,4691,347134,60480.97
3077,2025-06-06,Toys,Retail,West,304,23082,7016928,550756.06
3078,2024-10-29,Groceries,Retail,East,308,1966,605528,126019.62
3079,2024-05-13,Sports,Mobile App,North,373,16802,6267146,415372.77
3080,2025-03-01,Sports,Retail,West,284,47267,13423828,2772698.53
3081,2025-08-14,Sports,Mobile App,South,104,45168,4697472,903652.83
3082,2024-11-21,Beauty,Online,North,280,26830,7512400,1158043.43
3083,2024-11-23,Fashion,Retail,South,450,11590,5215500,1244807.93
3084,2025-04-27,Sports,Mobile App,South,240,11598,2783520,581499.82
3085,2024-04-16,Toys,Mobile App,West,402,43533,17500266,3973004.07
3086,2024-12-30,Groceries,Online,West,126,45518,5735268,801526.58
3087,2025-04-20,Electronics,Online,East,357,5748,2052036,362333.0
3088,2025-04-29,Beauty,Retail,West,213,37749,8040537,1050308.83
3089,2025-01-21,Electronics,Retail,East,312,25936,8092032,818706.13
3090,2024-05-25,Beauty,Online,East,101,11328,1144128,222385.47
3091,2025-05-03,Fashion,Online,Central,421,25634,10791914,1982221.56
3092,2024-06-03,Groceries,Online,East,241,40321,9717361,1643526.01
3093,2025-04-06,Toys,Mobile App,North,199,42663,8489937,1079050.77
3094,2024-10-08,Toys,Online,West,419,10491,4395729,276580.39
3095,2025-06-02,Beauty,Online,North,401,114,45714,8482.59
3096,2024-10-13,Sports,Mobile App,West,476,41129,19577404,4012911.07
3097,2024-09-27,Fashion,Online,North,26,6403,166478,34283.02
3098,2024-06-13,Electronics,Mobile App,South,428,2133,912924,56765.88
3099,2024-07-24,Groceries,Online,East,251,3966,995466,211601.74
3100,2024-02-04,Sports,Mobile App,West,10,496,4960,257.16
3101,2025-02-03,Toys,Mobile App,East,53,37325,1978225,296598.67
3102,2024-05-26,Groceries,Online,East,406,20221,8209726,1294376.71
3103,2025-07-02,Fashion,Retail,South,389,34136,13278904,2527029.75
3104,2024-01-09,Furniture,Online,North,273,9332,2547636,475024.12
3105,2024-09-21,Toys,Online,South,64,37418,2394752,120079.22
3106,2025-03-04,Electronics,Retail,West,267,40990,10944330,1947501.31
3107,2024-05-10,Sports,Online,North,281,3056,858736,68151.91
3108,2024-07-21,Beauty,Retail,Central,82,12364,1013848,183861.47
3109,2024-09-18,Groceries,Mobile App,North,175,28919,5060825,445594.73
3110,2024-04-21,Sports,Retail,Central,186,48341,8991426,2198472.02
3111,2024-06-01,Beauty,Online,Central,126,42114,5306364,938692.83
3112,2024-02-08,Fashion,Online,North,124,49914,6189336,917555.41
3113,2025-02-22,Electronics,Online,North,366,44781,16389846,3002967.51
3114,2024-03-30,Groceries,Online,North,395,6913,2730635,392013.28
3115,2024-09-16,Furniture,Retail,North,311,45290,14085190,2359717.45
3116,2024-06-25,Fashion,Mobile App,West,405,3513,1422765,330974.05
3117,2024-12-20,Electronics,Online,West,343,14427,4948461,287444.2
3118,2024-08-29,Beauty,Online,North,190,24698,4692620,908107.23
3119,2025-01-03,Fashion,Retail,North,31,46757,1449467,104741.56
3120,2024-06-25,Furniture,Retail,Central,285,13440,3830400,328158.91
3121,2024-07-02,Sports,Online,East,389,23760,9242640,785137.18
3122,2024-10-20,Sports,Online,Central,8,30431,243448,46312.25
3123,2025-05-12,Sports,Mobile App,Central,265,43888,11630320,2086218.61
3124,2025-05-12,Electronics,Retail,West,241,42630,10273830,1326511.76
3125,2025-06-10,Beauty,Mobile App,North,333,5107,1700631,264727.76
3126,2024-09-20,Sports,Retail,East,354,30360,10747440,895082.62
3127,2024-01-23,Groceries,Retail,South,10,6050,60500,7799.85
3128,2024-03-10,Furniture,Mobile App,West,35,33751,1181285,136878.24
3129,2025-04-17,Fashion,Retail,Central,276,4562,1259112,301870.41
3130,2024-11-22,Beauty,Online,Central,378,35749,13513122,1084387.55
3131,2024-01-05,Electronics,Mobile App,South,205,4816,987280,120435.73
3132,2024-06-26,Sports,Mobile App,West,416,12180,5066880,693788.72
3133,2025-04-01,Toys,Retail,West,231,4938,1140678,74964.78
3134,2024-06-21,Furniture,Online,South,301,45502,13696102,3239152.94
3135,2024-03-09,Sports,Mobile App,South,132,5856,772992,120239.18
3136,2025-03-06,Groceries,Online,South,154,9538,1468852,157238.66
3137,2024-12-15,Toys,Retail,West,415,37459,15545485,1139410.53
3138,2024-12-14,Beauty,Mobile App,South,357,31031,11078067,1489217.67
3139,2024-04-09,Sports,Mobile App,East,110,16135,1774850,238524.73
3140,2024-03-12,Sports,Mobile App,North,498,10177,5068146,393105.2
3141,2024-01-09,Furniture,Online,South,61,22007,1342427,105412.51
3142,2025-03-17,Groceries,Online,East,343,20999,7202657,829726.27
3143,2025-05-06,Electronics,Retail,North,356,46524,16562544,1956776.09
3144,2025-05-29,Groceries,Mobile App,Central,161,2028,326508,71678.83
3145,2025-01-06,Toys,Mobile App,North,409,18324,7494516,1303716.65
3146,2025-06-09,Fashion,Retail,North,133,13697,1821701,143606.44
3147,2024-10-22,Furniture,Mobile App,West,256,15452,3955712,955696.39
3148,2025-07-09,Electronics,Retail,Central,141,16977,2393757,146945.47
3149,2025-05-11,Fashion,Mobile App,Central,37,30833,1140821,131655.65
3150,2025-06-02,Fashion,Retail,South,415,13624,5653960,1381622.34
3151,2024-11-05,Fashion,Online,East,495,11126,5507370,829308.08
3152,2024-09-08,Electronics,Retail,South,26,29065,755690,123571.17
3153,2024-12-17,Fashion,Online,East,342,2617,895014,60308.5
3154,2024-07-04,Sports,Mobile App,South,212,15320,3247840,496329.07
3155,2025-05-30,Electronics,Online,West,173,17637,3051201,403955.59
3156,2025-05-21,Furniture,Mobile App,West,164,44275,7261100,1628593.84
3157,2024-09-04,Beauty,Online,Central,230,25278,5813940,347364.05
3158,2025-04-05,Groceries,Mobile App,West,456,32372,14761632,2774047.6
3159,2024-01-02,Furniture,Mobile App,Central,281,13822,3883982,265297.86
3160,2024-07-14,Fashion,Online,East,339,22621,7668519,1264057.51
3161,2024-02-12,Groceries,Mobile App,West,219,15231,3335589,596198.18
3162,2024-02-20,Groceries,Retail,South,17,2953,50201,2771.89
3163,2024-07-30,Fashion,Online,South,284,36708,10425072,2353681.01
3164,2025-07-28,Toys,Retail,Central,418,19792,8273056,704275.41
3165,2024-05-18,Beauty,Online,Central,24,35714,857136,88759.85
3166,2024-02-07,Toys,Online,South,143,15422,2205346,408535.95
3167,2024-06-14,Groceries,Online,South,315,10264,3233160,371968.39
3168,2025-05-14,Sports,Mobile App,West,66,40650,2682900,192813.59
3169,2024-12-17,Groceries,Online,East,468,49083,22970844,4169537.89
3170,2024-09-10,Furniture,Retail,South,390,32027,12490530,3068308.08
3171,2024-12-28,Sports,Retail,Central,299,3424,1023776,247981.8
3172,2024-09-15,Groceries,Online,North,240,21984,5276160,754037.6
3173,2024-05-04,Sports,Mobile App,West,235,5763,1354305,314870.84
3174,2024-10-30,Toys,Retail,East,482,10235,4933270,985605.37
3175,2025-03-04,Sports,Mobile App,Central,13,385,5005,699.95
3176,2025-01-20,Electronics,Online,South,409,29557,12088813,915090.79
3177,2024-04-14,Beauty,Mobile App,Central,440,21109,9287960,933554.46
3178,2024-10-21,Sports,Retail,West,154,24137,3717098,464774.76
3179,2024-05-09,Fashion,Online,Central,369,38047,14039343,1766796.78
3180,2024-11-04,Beauty,Retail,West,455,13042,5934110,1106113.4
3181,2024-04-18,Electronics,Online,North,123,10755,1322865,255087.93
3182,2025-08-05,Fashion,Retail,North,377,26601,10028577,853302.19
3183,2024-11-14,Fashion,Online,North,360,46827,16857720,4173196.66
3184,2025-07-20,Furniture,Retail,West,178,39736,7073008,1018532.96
3185,2024-08-30,Beauty,Retail,East,315,35983,11334645,570119.91
3186,2024-07-05,Beauty,Mobile App,West,164,44470,7293080,1198176.86
3187,2025-04-02,Electronics,Mobile App,Central,458,563,257854,25901.86
3188,2024-12-02,Fashion,Mobile App,East,16,17175,274800,40243.74
3189,2025-04-22,Sports,Online,North,484,13409,6489956,436118.11
3190,2025-02-01,Fashion,Retail,East,250,16910,4227500,466780.06
3191,2025-08-09,Furniture,Mobile App,North,64,46625,2984000,358041.72
3192,2025-05-06,Fashion,Mobile App,South,113,24327,2748951,535775.9
3193,2024-05-26,Fashion,Online,West,135,45951,6203385,521845.65
3194,2024-06-14,Toys,Mobile App,South,287,36530,10484110,899353.02
3195,2024-05-17,Beauty,Retail,East,158,31606,4993748,295556.18
3196,2025-05-29,Sports,Mobile App,West,468,30695,14365260,2071887.17
3197,2024-10-01,Beauty,Online,Central,287,44585,12795895,1723862.13
3198,2025-01-07,Groceries,Mobile App,South,137,18442,2526554,617366.83
3199,2025-07-06,Toys,Online,East,430,4210,1810300,271763.38
3200,2024-10-24,Fashion,Online,West,246,23941,5889486,634552.02
3201,2025-02-15,Furniture,Online,North,317,46591,14769347,2550692.64
3202,2024-06-05,Sports,Retail,East,124,916,113584,19666.15
3203,2024-05-19,Toys,Mobile App,Central,138,34927,4819926,383705.33
3204,2024-03-21,Electronics,Mobile App,East,402,32971,13254342,668821.48
3205,2025-07-12,Toys,Retail,West,25,4220,105500,8827.0
3206,2024-12-17,Sports,Mobile App,North,267,42184,11263128,2652049.61
3207,2024-02-19,Electronics,Online,North,142,30772,4369624,1050689.55
3208,2024-12-08,Toys,Online,South,407,42692,17375644,3460339.48
3209,2025-05-04,Groceries,Mobile App,East,112,2260,253120,51536.49
3210,2024-02-07,Toys,Online,Central,183,6444,1179252,86489.62
3211,2024-08-22,Furniture,Retail,North,67,42422,2842274,577542.29
3212,2024-10-06,Electronics,Online,East,400,15423,6169200,1099192.22
3213,2025-05-28,Beauty,Mobile App,North,44,18109,796796,165620.21
3214,2025-06-02,Toys,Online,West,230,20964,4821720,590132.21
3215,2024-04-21,Fashion,Online,East,276,4928,1360128,244510.26
3216,2024-09-18,Electronics,Retail,East,12,24168,290016,31013.14
3217,2025-07-04,Fashion,Online,East,380,17634,6700920,1229300.6
3218,2024-08-28,Groceries,Online,Central,271,29119,7891249,1060708.59
3219,2024-05-29,Beauty,Retail,North,243,26073,6335739,815541.84
3220,2024-10-04,Groceries,Retail,Central,233,8820,2055060,145050.02
3221,2024-04-11,Furniture,Mobile App,East,14,30186,422604,74567.08
3222,2024-10-27,Electronics,Mobile App,East,497,47088,23402736,2636874.71
3223,2024-06-05,Electronics,Online,West,175,26351,4611425,665506.89
3224,2024-02-27,Fashion,Online,Central,91,12330,1122030,79888.18
3225,2025-03-21,Groceries,Retail,Central,406,21509,8732654,1419360.32
3226,2025-06-15,Beauty,Mobile App,South,371,22082,8192422,963658.03
3227,2025-07-16,Toys,Online,West,455,36885,16782675,3904354.9
3228,2025-05-08,Toys,Mobile App,South,124,18719,2321156,172374.57
3229,2024-05-07,Electronics,Retail,South,160,35038,5606080,1216993.62
3230,2025-08-21,Toys,Mobile App,South,22,21902,481844,106116.29
3231,2025-07-30,Groceries,Retail,North,289,31554,9119106,898296.13
3232,2024-06-26,Groceries,Online,South,253,25506,6453018,899341.79
3233,2025-07-24,Toys,Retail,Central,450,5822,2619900,228108.79
3234,2024-01-31,Electronics,Online,North,362,6721,2433002,321197.4
3235,2025-01-03,Beauty,Mobile App,East,230,19090,4390700,468633.59
3236,2024-11-19,Sports,Retail,North,335,9029,3024715,200282.43
3237,2024-10-23,Beauty,Mobile App,East,442,24924,11016408,717413.11
3238,2024-10-30,Toys,Retail,Central,433,49682,21512306,4009694.38
3239,2025-05-21,Beauty,Online,Central,67,8665,580555,86528.93
3240,2024-01-15,Beauty,Retail,South,480,47424,22763520,4121029.57
3241,2024-05-27,Groceries,Mobile App,North,445,27354,12172530,1215897.62
3242,2024-01-02,Fashion,Retail,Central,459,21813,10012167,722436.27
3243,2025-07-26,Electronics,Mobile App,East,65,19076,1239940,301260.9
3244,2024-11-19,Toys,Online,South,183,2828,517524,118192.71
3245,2024-03-08,Toys,Mobile App,South,13,23966,311558,65485.06
3246,2025-04-02,Furniture,Online,East,451,29510,13309010,1927256.6
3247,2024-03-25,Toys,Online,East,107,26552,2841064,518098.31
3248,2024-05-16,Sports,Mobile App,North,329,24995,8223355,827035.44
3249,2024-09-10,Toys,Mobile App,North,344,37324,12839456,1101489.75
3250,2024-01-04,Electronics,Online,East,448,13301,5958848,502848.06
3251,2025-05-30,Groceries,Online,South,353,31891,11257523,2649557.88
3252,2024-04-17,Furniture,Online,West,31,35420,1098020,170804.81
3253,2024-06-24,Groceries,Mobile App,North,113,19444,2197172,516257.32
3254,2025-05-24,Groceries,Retail,South,459,34779,15963561,3050843.65
3255,2024-04-04,Furniture,Retail,South,498,28281,14083938,2866134.91
3256,2024-05-30,Furniture,Online,East,366,43220,15818520,3311821.72
3257,2024-04-22,Groceries,Online,West,255,10884,2775420,430022.21
3258,2024-01-09,Toys,Online,West,378,34606,13081068,2150818.77
3259,2024-03-01,Groceries,Retail,South,32,11358,363456,72784.57
3260,2024-04-26,Furniture,Online,West,53,25863,1370739,277758.56
3261,2024-12-13,Toys,Online,West,146,31883,4654918,1147227.13
3262,2025-07-13,Beauty,Mobile App,East,312,29234,9121008,1320825.12
3263,2024-07-24,Beauty,Retail,North,281,37543,10549583,1940399.46
3264,2024-02-25,Electronics,Online,North,39,19259,751101,68629.9
3265,2024-03-12,Groceries,Online,West,345,47698,16455810,2049427.46
3266,2025-05-17,Groceries,Retail,East,176,42374,7457824,823344.07
3267,2025-04-26,Beauty,Online,Central,27,32758,884466,128482.13
3268,2025-06-28,Furniture,Retail,South,378,35928,13580784,983678.31
3269,2025-08-05,Beauty,Online,Central,313,2225,696425,112944.63
3270,2024-12-12,Fashion,Mobile App,South,362,22626,8190612,491564.91
3271,2024-06-22,Toys,Mobile App,North,252,6226,1568952,127319.52
3272,2025-02-22,Groceries,Online,South,25,35666,891650,185272.21
3273,2025-05-28,Sports,Online,East,296,22557,6676872,636444.97
3274,2024-03-16,Groceries,Online,West,455,5063,2303665,445827.94
3275,2024-08-30,Sports,Mobile App,East,195,18051,3519945,649050.03
3276,2025-04-07,Electronics,Retail,West,136,36326,4940336,1209456.04
3277,2024-12-28,Electronics,Online,North,395,4415,1743925,430774.81
3278,2024-10-09,Furniture,Retail,West,318,41320,13139760,2611471.61
3279,2025-08-09,Electronics,Retail,West,356,6374,2269144,239872.78
3280,2025-01-22,Beauty,Mobile App,South,148,30702,4543896,890338.12
3281,2024-03-06,Groceries,Online,Central,483,8093,3908919,874602.06
3282,2024-10-11,Furniture,Retail,South,101,37784,3816184,803088.72
3283,2025-08-21,Electronics,Mobile App,Central,355,33899,12034145,2521240.45
3284,2025-06-07,Groceries,Mobile App,South,207,45992,9520344,2116165.05
3285,2024-04-07,Groceries,Mobile App,North,329,41533,13664357,920566.37
3286,2025-07-01,Toys,Online,East,223,37647,8395281,608255.91
3287,2025-02-05,Beauty,Online,Central,393,12952,5090136,907428.19
3288,2025-03-16,Fashion,Online,East,143,36748,5254964,1047728.94
3289,2024-02-06,Toys,Online,East,151,33421,5046571,752296.64
3290,2025-03-15,Fashion,Mobile App,West,493,27333,13475169,2202486.78
3291,2024-10-11,Toys,Online,South,174,9155,1592970,383538.86
3292,2024-10-29,Fashion,Online,West,310,41294,12801140,895809.85
3293,2025-04-21,Sports,Online,West,421,45347,19091087,2470392.77
3294,2024-04-17,Toys,Online,West,7,7646,53522,8603.32
3295,2024-11-30,Fashion,Online,West,414,44211,18303354,1378966.99
3296,2024-07-21,Toys,Mobile App,Central,353,10590,3738270,425866.7
3297,2025-05-25,Electronics,Online,Central,300,45554,13666200,3202157.75
3298,2024-10-22,Furniture,Mobile App,Central,499,19124,9542876,1070959.88
3299,2024-10-03,Toys,Retail,West,406,44601,18108006,3425395.06
3300,2024-02-26,Electronics,Online,South,422,35736,15080592,2673721.44
3301,2024-07-16,Fashion,Mobile App,West,406,8091,3284946,269766.29
3302,2025-07-31,Beauty,Online,East,362,18708,6772296,721925.64
3303,2025-03-23,Furniture,Retail,East,376,29959,11264584,2003224.46
3304,2024-07-23,Electronics,Retail,South,433,11383,4928839,1164570.19
3305,2024-01-03,Groceries,Mobile App,North,93,7458,693594,45184.33
3306,2024-12-19,Groceries,Online,North,413,30635,12652255,1463933.2
3307,2024-02-16,Groceries,Retail,West,301,22431,6751731,941070.12
3308,2024-09-11,Sports,Online,Central,440,1421,625240,140244.65
3309,2025-03-06,Fashion,Online,Central,198,2296,454608,45377.82
3310,2024-09-30,Toys,Mobile App,North,288,26388,7599744,1713564.55
3311,2024-09-06,Groceries,Mobile App,North,380,24975,9490500,1694607.54
3312,2025-06-20,Fashion,Online,East,320,35500,11360000,1454427.94
3313,2024-12-01,Sports,Mobile App,Central,177,31001,5487177,1313213.74
